"","person_id","transcript"
"4746",32917,"was a table, with a large dish of tarts upon it: they looked so good,
"
"4747",56416,"know, with oh, such long curly brown hair! And it’ll fetch things when
"
"4748",55563,"‘I’d rather finish my tea,’ said the Hatter, with an anxious look at the
"
"4749",66843,"you speak?’
"
"4750",69644,"Hare. Visit either you like: they’re both mad.’
"
"4751",20842,"question is, what?’
"
"4752",81730,"‘Back to land again, and that’s all the first figure,’ said the Mock
"
"4753",21627,"have got altered.’
"
"4754",64289,"
"
"4755",26964,"window!’
"
"4756",42468,"
"
"4757",57483,"know.’
"
"4758",76929,"
"
"4759",66030,"not going to do THAT in a hurry. ‘No, I’ll look first,’ she said, ‘and
"
"4760",13499,"
"
"4761",67291,"
"
"4762",74082,"is, you know. Please, Ma’am, is this New Zealand or Australia?’ (and
"
"4763",64927,"they pinched it on both sides at once.
"
"4764",33068,"These were the verses the White Rabbit read:--
"
"4765",84671,"unrolled the parchment scroll, and read as follows:--
"
"4766",33859,"‘Then, you know,’ the Mock Turtle went on, ‘you throw the--’
"
"4767",44018,"‘Please come back and finish your story!’ Alice called after it; and the
"
"4768",44578,"set off at once, and ran till she was quite tired and out of breath, and
"
"4769",84381,"with the dream of Wonderland of long ago: and how she would feel with
"
"4770",22958,"tone, ‘I’m afraid I’ve offended it again!’ For the Mouse was swimming
"
"4771",80864,"   ‘Soo--oop of the e--e--evening,
"
"4772",96758,"‘It’s a pun!’ the King added in an offended tone, and everybody laughed,
"
"4773",32110,"‘We had the best of educations--in fact, we went to school every day--’
"
"4774",99037,"‘All right,’ said the Cat; and this time it vanished quite slowly,
"
"4775",88327,"led into the garden. Then she went to work nibbling at the mushroom (she
"
"4776",41716,"rather shyly, ‘I--I hardly know, sir, just at present--at least I know
"
"4777",20307,"think nothing of tumbling down stairs! How brave they’ll all think me at
"
"4778",32475,"nervous manner, smiling at everything that was said, and went by without
"
"4779",28408,"    I beat him when he sneezes;
"
"4780",94483,"
"
"4781",10322,"silent.
"
"4782",28374,"
"
"4783",76907,"hedgehog to, and, as the doubled-up soldiers were always getting up
"
"4784",49305,"‘How dreadfully savage!’ exclaimed Alice.
"
"4785",18585,"
"
"4786",66619,"
"
"4787",45281,"Turn that Dormouse out of court! Suppress him! Pinch him! Off with his
"
"4788",90284,"what they’re about!’
"
"4789",40788,"forepaws to mark the time, while the Mock Turtle sang this, very slowly
"
"4790",87262,"The table was a large one, but the three were all crowded together at
"
"4791",56002,"She stretched herself up on tiptoe, and peeped over the edge of the
"
"4792",45194,"had kept a piece of it in her pocket) till she was about a foot high:
"
"4793",91445,"Alice, who felt ready to sink into the earth. At last the Gryphon said
"
"4794",53716,"   Yet you finished the goose, with the bones and the beak--
"
"4795",24952,"just as well.
"
"4796",63019,"
"
"4797",72163,"the best thing to get us dry would be a Caucus-race.’
"
"4798",38643,"she succeeded in getting its body tucked away, comfortably enough, under
"
"4799",78586,"tears, until there was a large pool all round her, about four inches
"
"4800",32146,"    And mentioned me to him:
"
"4801",87146,"like a star-fish,’ thought Alice. The poor little thing was snorting
"
"4802",48091,"uncomfortable for the Dormouse,’ thought Alice; ‘only, as it’s asleep, I
"
"4803",92824,"birds hurried off at once: one old Magpie began wrapping itself up very
"
"4804",75344,"and said ‘That’s very curious.’
"
"4805",95094,"
"
"4806",55060,"doorway; ‘and even if my head would go through,’ thought poor Alice, ‘it
"
"4807",77576,"out here? Run home this moment, and fetch me a pair of gloves and a fan!
"
"4808",17354,"Mabel! I’ll try and say “How doth the little--“’ and she crossed her
"
"4809",91939,"
"
"4810",41377,"shouting ‘Off with his head!’ or ‘Off with her head!’ about once in a
"
"4811",20959,"Knave.
"
"4812",49769,"for the moment she quite forgot how to speak good English); ‘now I’m
"
"4813",59880,"you’re changed, do you?’
"
"4814",25623,"a little shriek, and went on: ‘--that begins with an M, such as
"
"4815",35347,"
"
"4816",36056,"evidently meant for her.
"
"4817",95812,"  “You have baked me too brown, I must sugar my hair.”
"
"4818",43361,"on.’
"
"4819",84508,"was, ‘Why is a raven like a writing-desk?’
"
"4820",62761,"hung upon pegs. She took down a jar from one of the shelves as
"
"4821",43153,"Alice replied eagerly, for she was always ready to talk about her pet:
"
"4822",38377,"sort of way, ‘Do cats eat bats? Do cats eat bats?’ and sometimes, ‘Do
"
"4823",61678,"
"
"4824",36896,"doesn’t like changing so often, you know.’
"
"4825",72709,"
"
"4826",60959,"its head impatiently, and walked a little quicker.
"
"4827",76963,"a Lory and an Eaglet, and several other curious creatures. Alice led the
"
"4828",38030,"my tea when I was sent for.’
"
"4829",74178,"
"
"4830",73077,"   He sent them word I had not gone
"
"4831",81000,"
"
"4832",37317,"and broke to pieces against one of the trees behind him.
"
"4833",79715,"
"
"4834",63478,"used--and I don’t keep the same size for ten minutes together!’
"
"4835",83144," ‘“Will you walk a little faster?” said a whiting to a snail.
"
"4836",89165,"you know.’
"
"4837",44909,"yesterday you deserved to be beheaded!’
"
"4838",60920,"
"
"4839",70800,"other side of the garden, where Alice could see it trying in a helpless
"
"4840",18442,"The door led right into a large kitchen, which was full of smoke from
"
"4841",95098,"
"
"4842",19141,"contempt. ‘I’ve seen a good many little girls in my time, but never ONE
"
"4843",27250,"There ought to be a book written about me, that there ought! And when I
"
"4844",17477,"
"
"4845",53133,"   I gave her one, they gave him two,
"
"4846",72760,"
"
"4847",46909,"held it out to the puppy; whereupon the puppy jumped into the air off
"
"4848",40912,"confusing it is all the things being alive; for instance, there’s the
"
"4849",30119,"
"
"4850",42070,"began: ‘O Mouse, do you know the way out of this pool? I am very tired
"
"4851",30610,"         CHORUS.
"
"4852",73053,"‘As wet as ever,’ said Alice in a melancholy tone: ‘it doesn’t seem to
"
"4853",30400,"           I’ll take no
"
"4854",85505,"was sneezing on the Duchess’s knee, while plates and dishes crashed
"
"4855",45640,"
"
"4856",46551,"The next thing was to eat the comfits: this caused some noise and
"
"4857",47569,"as “I sleep when I breathe”!’
"
"4858",24143,"rather shyly, ‘I--I hardly know, sir, just at present--at least I know
"
"4859",97285,"her hand, and Alice guessed who it was, even before she got into the
"
"4860",50886,"‘How queer it seems,’ Alice said to herself, ‘to be going messages for
"
"4861",35415,"‘Well, be off, then!’ said the Pigeon in a sulky tone, as it settled
"
"4862",16888,"
"
"4863",37084,"‘It’s a pun!’ the King added in an offended tone, and everybody laughed,
"
"4864",91987,"The jury all wrote down on their slates, ‘SHE doesn’t believe there’s an
"
"4865",66470,"
"
"4866",94441,"
"
"4867",24708,"best to climb up one of the legs of the table, but it was too slippery;
"
"4868",70966,"wonder what they WILL do next! If they had any sense, they’d take the
"
"4869",94943,"jumped; but she saw in another moment that it was addressed to the baby,
"
"4870",58247,"
"
"4871",90887,"desperate that she was ready to ask help of any one; so, when the Rabbit
"
"4872",59411,"the right-hand bit to try the effect: the next moment she felt a violent
"
"4873",55784,"
"
"4874",82919,"    to do.”
"
"4875",45509,"
"
"4876",71442,"about it while the Mouse was speaking, so that her idea of the tale was
"
"4877",36436,"makes them so shiny?’
"
"4878",69787,"gave herself very good advice, (though she very seldom followed it),
"
"4879",40652,"
"
"4880",17563,"
"
"4881",75399,"for the next moment a shower of little pebbles came rattling in at the
"
"4882",43247,"‘To begin with,’ said the Cat, ‘a dog’s not mad. You grant that?’
"
"4883",58632,"‘THAT you won’t’ thought Alice, and, after waiting till she fancied
"
"4884",93191,"‘but it doesn’t matter a bit,’ she thought to herself.
"
"4885",82591,"‘All right, so far,’ said the King, and he went on muttering over
"
"4886",39335,"‘Ten hours the first day,’ said the Mock Turtle: ‘nine the next, and so
"
"4887",72635,"‘Please, then,’ said Alice, ‘how am I to get in?’
"
"4888",93577,"
"
"4889",85012,"evidently meant for her.
"
"4890",67349,"
"
"4891",35780,"
"
"4892",45687,"bank, and of having nothing to do: once or twice she had peeped into the
"
"4893",98665,"nothing.
"
"4894",12034,"‘Why,’ said the Gryphon, ‘you first form into a line along the
"
"4895",12107,"witness.’ And he added in an undertone to the Queen, ‘Really, my dear,
"
"4896",90832,"
"
"4897",89081,"opening out like the largest telescope that ever was! Good-bye, feet!’
"
"4898",99003,"She had quite forgotten the Duchess by this time, and was a little
"
"4899",52759,"she had accidentally upset the week before.
"
"4900",68606,"wondering very much what would happen next.
"
"4901",83287,"name ‘Alice!’
"
"4902",74395,"about it while the Mouse was speaking, so that her idea of the tale was
"
"4903",67562,"
"
"4904",16475,"to herself that perhaps it was only the pepper that had made her so
"
"4905",32209,"its head impatiently, and walked a little quicker.
"
"4906",72756,"
"
"4907",37914,"hoarse, feeble voice: ‘I heard every word you fellows were saying.’
"
"4908",27072,"Alice was very glad to find her in such a pleasant temper, and thought
"
"4909",30185,"it suddenly appeared again.
"
"4910",27125,"laughing: and when she had got its head down, and was going to begin
"
"4911",17224,"last in the beautiful garden, among the bright flower-beds and the cool
"
"4912",14588,"‘Write that down,’ the King said to the jury, and the jury eagerly
"
"4913",51358,"leaves: ‘I should have liked teaching it tricks very much, if--if I’d
"
"4914",60262,"for apples, yer honour!’
"
"4915",84483,"know.’
"
"4916",94700,"‘I’m NOT a serpent!’ said Alice indignantly. ‘Let me alone!’
"
"4917",12325,"  ‘’Tis the voice of the Lobster; I heard him declare,
"
"4918",18938,"There was a long silence after this, and Alice could only hear whispers
"
"4919",95612,"‘If you didn’t sign it,’ said the King, ‘that only makes the matter
"
"4920",57664,"‘--yes, that’s about the right distance--but then I wonder what Latitude
"
"4921",92110,"drunk half the bottle, she found her head pressing against the ceiling,
"
"4922",97660,"‘If there’s no meaning in it,’ said the King, ‘that saves a world of
"
"4923",32549,"
"
"4924",54318,"
"
"4925",77940,"The Caterpillar was the first to speak.
"
"4926",16153,"some time without interrupting it.
"
"4927",68696,"remembering her own child-life, and the happy summer days.
"
"4928",66139,"last in the beautiful garden, among the bright flower-beds and the cool
"
"4929",16374,"held it out to the puppy; whereupon the puppy jumped into the air off
"
"4930",76967,"
"
"4931",26830,"was not a VERY good opportunity for showing off her knowledge, as there
"
"4932",78243,"corners: next the ten courtiers; these were ornamented all over with
"
"4933",14182,"‘What for?’ said Alice.
"
"4934",34242,"‘Who are YOU?’ said the Caterpillar.
"
"4935",86461,"everything’s curious today. I think I may as well go in at once.’ And in
"
"4936",33819,"beasts and other unpleasant things, all because they WOULD not remember
"
"4937",98743,"‘But then,’ thought Alice, ‘shall I NEVER get any older than I am
"
"4938",58702,"        or judge,
"
"4939",21383,"then treading on her toes when they passed too close, and waving their
"
"4940",47484,"
"
"4941",26679,"
"
"4942",28402,"Alice considered a little, and then said ‘The fourth.’
"
"4943",50106,"   ‘You are old,’ said the youth, ‘and your jaws are too weak
"
"4944",60630,"
"
"4945",64706,"state of mind, she turned away.
"
"4946",89201,"fancy--Who’s to go down the chimney?--Nay, I shan’t! YOU do it!--That I
"
"4947",97561,"to say!’
"
"4948",24717,"of tears, ‘I do wish they WOULD put their heads down! I am so VERY tired
"
"4949",23646,"
"
"4950",80360,"herself; and when she had looked under it, and on both sides of it, and
"
"4951",37622,"large she had grown in the last few minutes, and she jumped up in such
"
"4952",92968,"TWO little shrieks, and more sounds of broken glass. ‘What a number of
"
"4953",84152,"‘If I’d been the whiting,’ said Alice, whose thoughts were still running
"
"4954",17808,"
"
"4955",16707,"‘I DON’T know,’ said the Caterpillar.
"
"4956",98878,"‘No, please go on!’ Alice said very humbly; ‘I won’t interrupt again. I
"
"4957",52222,"that she looked down into its face in some alarm. This time there could
"
"4958",97968,"anxiously about her. ‘Oh, do let me help to undo it!’
"
"4959",40577,"Hare. Visit either you like: they’re both mad.’
"
"4960",44005,"the mallets live flamingoes, and the soldiers had to double themselves
"
